local timestamp;server timestamp;city;temp;wind_speed;wind_dir
2023-11-07 16:15:20;2023-11-07 16:15:20;Ardee;11.01;5.16;259
2023-11-07 16:15:20;2023-11-07 16:15:20;Cootehill;10.6;4.52;254
2023-11-07 16:15:20;2023-11-07 16:15:20;Nenagh;10.31;4.13;236
2023-11-07 16:15:20;2023-11-07 16:15:20;Granard;9.42;4.02;248
2023-11-07 16:15:20;2023-11-07 16:15:20;Waterford;8.71;6.17;320
2023-11-07 16:15:20;2023-11-07 16:15:20;Bantry;11.55;5.58;228
2023-11-07 16:15:20;2023-11-07 16:15:20;Clonmel;11.82;3.36;245
2023-11-07 16:15:20;2023-11-07 16:15:20;Arklow;11.15;5.62;251
2023-11-07 16:15:20;2023-11-07 16:15:20;Bandon;9.77;3.89;232
2023-11-07 16:15:20;2023-11-07 16:15:20;Belturbet;9.46;3.17;251
2023-11-07 16:15:20;2023-11-07 16:15:20;Tramore;11.2;4.12;260
2023-11-07 16:15:20;2023-11-07 16:15:20;Midleton;9.88;4.94;244
2023-11-07 16:15:20;2023-11-07 16:15:20;Balbriggan;10.91;7;266
2023-11-07 16:15:20;2023-11-07 16:15:20;Carrick-on-Suir;11.87;3.67;248
2023-11-07 16:15:20;2023-11-07 16:15:20;Macroom;9.04;3.74;226
2023-11-07 16:15:20;2023-11-07 16:15:20;Dundalk;16.65;2.57;220
2023-11-07 16:15:20;2023-11-07 16:15:20;Tipperary;9.47;4.06;245
2023-11-07 16:15:20;2023-11-07 16:15:20;Cobh;9.58;3.09;230
2023-11-07 16:15:20;2023-11-07 16:15:20;Ballina;15.43;1.37;20
